item,time_ms,fps,detections
9999938_00000_d_0000018_jpg.rf.93ff307bc66bb908eb04da93d0944ca6.jpg,157.8240,6.3362,0
9999938_00000_d_0000019_jpg.rf.15c0a7561fd310a7046d55cb9704fd10.jpg,158.7790,6.2981,0
9999938_00000_d_0000020_jpg.rf.871b667083a5316b542b87fd3070b8c9.jpg,158.2120,6.3206,0
9999938_00000_d_0000023_jpg.rf.2c02ea4d1b04c7ce5dfbc01f064a171d.jpg,161.6550,6.1860,0
9999938_00000_d_0000026_jpg.rf.994a949dc7d653caa7d441ec14814324.jpg,158.3540,6.3150,0
9999938_00000_d_0000027_jpg.rf.8fd6aa363bdd01247a07aa95139ed2f0.jpg,157.9970,6.3292,0
9999938_00000_d_0000028_jpg.rf.47f5b2d27cd55eff1ac896436f76c778.jpg,157.9430,6.3314,0
9999938_00000_d_0000030_jpg.rf.5f327cba29005d7c216b27b5d84e145b.jpg,158.6850,6.3018,0
9999938_00000_d_0000031_jpg.rf.7799ec973e47ce49b860a413361e5bd9.jpg,157.8960,6.3333,0
9999938_00000_d_0000032_jpg.rf.ecf9dacb639a02263e44c0e2ece8b28d.jpg,162.1050,6.1688,0
9999938_00000_d_0000033_jpg.rf.961f15633997a956274eb0ff68e9ffe3.jpg,158.2100,6.3207,0
9999938_00000_d_0000034_jpg.rf.e247561900053f782c2155502708a81e.jpg,157.9440,6.3314,0
9999938_00000_d_0000035_jpg.rf.9e880a9a6ef94f7d3bbdfbd15bae44fb.jpg,157.6420,6.3435,0
9999938_00000_d_0000036_jpg.rf.f3c31ec14b9cacd4663866d7c7b5dbfb.jpg,158.8350,6.2958,0
9999938_00000_d_0000037_jpg.rf.2ddbb813a1b76b25a3b674366b390fd0.jpg,157.3570,6.3550,0
9999938_00000_d_0000038_jpg.rf.77932f425a0438d8779b87b54385b048.jpg,162.2040,6.1651,0
9999938_00000_d_0000039_jpg.rf.10934a61ee45bfea63c1bc75a3df1242.jpg,158.6960,6.3014,0
9999938_00000_d_0000040_jpg.rf.c2b91fc84b229fbd320d004807d66774.jpg,158.3400,6.3155,0
9999938_00000_d_0000041_jpg.rf.a8ff6bbd77d6c1fa696c59ec1e55740c.jpg,157.8880,6.3336,0
9999938_00000_d_0000042_jpg.rf.e3b9cc5bb3da13bcfd33c4b11935de18.jpg,158.2200,6.3203,0
9999938_00000_d_0000043_jpg.rf.f4b5d0a92feed9c16902892140ac2c2d.jpg,157.9890,6.3296,0
9999938_00000_d_0000044_jpg.rf.b39615b3725f801aeac0893819f360b1.jpg,166.0400,6.0226,0
9999938_00000_d_0000045_jpg.rf.c688d97d844cadb96086cd31b0564d6f.jpg,158.1750,6.3221,0
9999938_00000_d_0000046_jpg.rf.b29b935373faf39ed862c519d32c8619.jpg,157.9310,6.3319,0
9999938_00000_d_0000047_jpg.rf.9f37722e5a74a03e8ae8f84e821efde5.jpg,157.7170,6.3405,0
9999938_00000_d_0000048_jpg.rf.7166ee88e7c71648a0d1184576bf22c4.jpg,158.7520,6.2991,0
9999938_00000_d_0000049_jpg.rf.ab10b126de463fdf27c0e3ab15c7c0b9.jpg,157.9760,6.3301,0
9999938_00000_d_0000050_jpg.rf.ff3f1ff1d828e605fa7ed002d245ab9c.jpg,161.2250,6.2025,0
9999938_00000_d_0000051_jpg.rf.24c2d10c353985207a45265f97089da4.jpg,158.4280,6.3120,0
9999938_00000_d_0000052_jpg.rf.db9cfc9f4a89abe46dab086328bbe69d.jpg,158.1150,6.3245,0
9999938_00000_d_0000053_jpg.rf.5d5544edd0484b7c529c9c0ae4bc4f46.jpg,157.5210,6.3484,0
9999938_00000_d_0000054_jpg.rf.a5a2dc2f3e4931cfe1cf1899fa4ebfc9.jpg,158.3110,6.3167,0
9999938_00000_d_0000055_jpg.rf.7474447063f66e60e06d16e3ed5d17d9.jpg,157.6360,6.3437,0
9999938_00000_d_0000056_jpg.rf.a3bafed15ff1093ea0a2b62586d944df.jpg,164.5520,6.0771,0
9999938_00000_d_0000057_jpg.rf.3a94693b1265871a32821823b2a67345.jpg,158.6740,6.3022,0
9999938_00000_d_0000058_jpg.rf.3ed988d0e2d2b0ef0c8e35fb2b10e46e.jpg,158.6300,6.3040,0
9999938_00000_d_0000059_jpg.rf.1bd390c6eea562302e021d78449587cb.jpg,157.2600,6.3589,0
9999938_00000_d_0000060_jpg.rf.20587d70687431161eda6580849fcf0a.jpg,158.4020,6.3131,0
9999938_00000_d_0000061_jpg.rf.e7fc62259d1e2e61755ceb00a6d715fe.jpg,157.8400,6.3355,0
9999938_00000_d_0000062_jpg.rf.ce971ab08c967c8c60ed6ea505df2ed6.jpg,161.5840,6.1887,0
9999938_00000_d_0000063_jpg.rf.f8414ba47dad758399e2d5bd821fa456.jpg,158.3670,6.3144,0
9999938_00000_d_0000064_jpg.rf.08985329c7c53efeb65829dd80bb62f3.jpg,158.0340,6.3278,0
9999938_00000_d_0000065_jpg.rf.f56cc847222e5c20c8ae931a0bb41e99.jpg,157.4440,6.3515,0
9999938_00000_d_0000066_jpg.rf.14c013d260efb64e18c3df1ed3c21f15.jpg,158.0060,6.3289,0
9999938_00000_d_0000067_jpg.rf.22e4639951ac5679c9a694b9a9514c9d.jpg,158.2930,6.3174,0
9999938_00000_d_0000068_jpg.rf.fff3cc8e1f774e9d4dc7d0624a04416e.jpg,161.5400,6.1904,3
9999938_00000_d_0000069_jpg.rf.2233d2b5548e904ecd2a6e946261d10d.jpg,159.8180,6.2571,0
9999938_00000_d_0000070_jpg.rf.f74535f2e16ab0c61c0e11f7d946f368.jpg,158.1410,6.3235,1
9999938_00000_d_0000071_jpg.rf.c5a5bac41c2ddaffa336d3771c4bf710.jpg,157.0390,6.3678,1
9999938_00000_d_0000072_jpg.rf.49b673a1e451bd5b20a5dbea3f54671b.jpg,158.0650,6.3265,0
9999938_00000_d_0000073_jpg.rf.38dd918d70a481d99d9231d5faa9ce8c.jpg,159.2270,6.2803,3
9999938_00000_d_0000074_jpg.rf.6f5bcd12546ba35ca5b20c7006b35b4d.jpg,162.0200,6.1721,1
9999938_00000_d_0000075_jpg.rf.4760a2cb440cfdc82e5fa6e9e4baeec9.jpg,158.2800,6.3179,0
9999938_00000_d_0000076_jpg.rf.ad6e211834625ab16ab5e87e9f67cdfc.jpg,158.7830,6.2979,0
9999938_00000_d_0000077_jpg.rf.94edf88ef3ac4f09119672e9010e1dae.jpg,157.6950,6.3414,0
9999938_00000_d_0000078_jpg.rf.04fa621131972f441a23f9e54741a1da.jpg,158.1920,6.3214,0
9999938_00000_d_0000079_jpg.rf.d1b5edd587db07d48037dcfe4f3adc99.jpg,159.3160,6.2768,2
9999938_00000_d_0000080_jpg.rf.52f917c3f24793ef1b86dd5ce8c50854.jpg,161.8580,6.1783,0
9999938_00000_d_0000081_jpg.rf.8b3b2e05c651da0eee91b082a4841d81.jpg,158.6500,6.3032,0
9999938_00000_d_0000082_jpg.rf.96da947f8bcb137c45efe360d11ba40f.jpg,158.3790,6.3140,1
9999938_00000_d_0000083_jpg.rf.315550ef77f2845302c413292f01d15e.jpg,158.0760,6.3261,4
9999938_00000_d_0000084_jpg.rf.37b09feb7cf8c295423b46f02b69df53.jpg,158.5040,6.3090,4
9999938_00000_d_0000085_jpg.rf.201d0c9a21d5c9f438d3a7ed8de6a322.jpg,158.3370,6.3156,0
9999938_00000_d_0000086_jpg.rf.c9ee354c7c74349c26519a366236b69b.jpg,162.4540,6.1556,0
9999938_00000_d_0000087_jpg.rf.677f4382b070b4464840ab82db978cbd.jpg,157.7190,6.3404,1
9999938_00000_d_0000088_jpg.rf.690cd30f024eb8ed2251928f2d7537e8.jpg,158.3550,6.3149,3
9999938_00000_d_0000089_jpg.rf.17f0a6fda9c61ddfa994175cd76b8a02.jpg,157.9810,6.3299,1
9999938_00000_d_0000090_jpg.rf.97d2ff7c9d4baa6bf7e43117d2ebe3b5.jpg,157.6800,6.3420,1
9999938_00000_d_0000091_jpg.rf.3d0f97f2926aadf90e47fde2b4466ed0.jpg,158.0160,6.3285,0
9999938_00000_d_0000092_jpg.rf.c4e92a3bca518bdd25c1da34de3c51b7.jpg,164.2540,6.0881,0
9999938_00000_d_0000093_jpg.rf.430dc454d8ca5b721b81d990a76d132d.jpg,159.2610,6.2790,1
9999938_00000_d_0000094_jpg.rf.8b5a82559f6cd07377334e6296234722.jpg,158.4640,6.3106,1
9999938_00000_d_0000095_jpg.rf.d2b68c28dd28bbbfa8b4a508439a7170.jpg,158.0470,6.3272,0
9999938_00000_d_0000096_jpg.rf.a51abbfc9bcf166c8117c81b732a139f.jpg,158.2630,6.3186,1
9999938_00000_d_0000097_jpg.rf.a21f10d4c245717ca8ea40dbf35f7024.jpg,158.4710,6.3103,0
9999938_00000_d_0000098_jpg.rf.8cf85dfdf6eb7805106abc95ed3e70b1.jpg,161.7140,6.1838,3
9999938_00000_d_0000099_jpg.rf.700c67e38295920c707e4cfde6e14626.jpg,158.7200,6.3004,4
9999938_00000_d_0000100_jpg.rf.4e91a19497ad2c82ca0c6bcc9626fa92.jpg,158.5500,6.3072,0
9999938_00000_d_0000101_jpg.rf.978d3474d267098e856554b0d7bbb8db.jpg,158.2040,6.3210,0
9999938_00000_d_0000102_jpg.rf.573cdd913e1ac1f4835ec976738bdea1.jpg,158.3970,6.3133,0
9999938_00000_d_0000103_jpg.rf.93e13c8ff7acd7896515f1d4faa4d2e0.jpg,158.1890,6.3216,0
9999938_00000_d_0000104_jpg.rf.5cddef11fb60297fd4a70c795d911564.jpg,161.9260,6.1757,2
9999938_00000_d_0000105_jpg.rf.c9a101d40a2dad14ffe2973af48cd675.jpg,158.4370,6.3117,10
9999938_00000_d_0000106_jpg.rf.92805b6f745499dbe2fcf302f9f3d5e2.jpg,158.6560,6.3029,11
9999938_00000_d_0000107_jpg.rf.bc2895f59800a7e63891175421154bb1.jpg,157.3160,6.3566,9
9999938_00000_d_0000108_jpg.rf.4719c44415000f06e853841943d361f0.jpg,158.0310,6.3279,5
9999938_00000_d_0000109_jpg.rf.ef8dbfd0f9d040a60e6f08407f4a508c.jpg,158.0430,6.3274,12
9999938_00000_d_0000110_jpg.rf.7415dda42227d2ba1579e43d91ef14b4.jpg,161.7140,6.1838,1
9999938_00000_d_0000111_jpg.rf.388c7de6030ffab09e10964dea9e82b9.jpg,158.1590,6.3228,4
9999938_00000_d_0000112_jpg.rf.7b6e4765600f568e74bc7307b522a3e3.jpg,158.3870,6.3136,2
9999938_00000_d_0000113_jpg.rf.16b3145e539b197842cbb396029b716d.jpg,158.1390,6.3236,1
9999938_00000_d_0000114_jpg.rf.ffd85a67f87e2f8611dd069ab4dd516d.jpg,157.6330,6.3438,1
9999938_00000_d_0000115_jpg.rf.3f0c6a1acdf251e840df5e0d664b9193.jpg,158.1300,6.3239,1
9999938_00000_d_0000116_jpg.rf.4a189fc858e5147a81b3957006be5809.jpg,161.5950,6.1883,0
9999938_00000_d_0000117_jpg.rf.3eff0376ef4c155b875e88d92fb08b39.jpg,158.1890,6.3216,0
9999938_00000_d_0000118_jpg.rf.1a47dcb3c3692d7a438b0a22628fc5bf.jpg,158.9170,6.2926,0
9999938_00000_d_0000119_jpg.rf.476a60039286e37c07995792bb142b6d.jpg,157.7060,6.3409,0
9999938_00000_d_0000120_jpg.rf.a012aa67bb46a978746713c5beeab42a.jpg,157.9010,6.3331,0
9999938_00000_d_0000121_jpg.rf.5999494786c6270f086e6071aaed7ad7.jpg,158.7050,6.3010,2
9999938_00000_d_0000122_jpg.rf.014e80153816087e0acc19154a02d409.jpg,162.0860,6.1696,3
9999938_00000_d_0000123_jpg.rf.6495979f692694478ddd69582bbf0a2a.jpg,158.5150,6.3086,1
9999938_00000_d_0000124_jpg.rf.ff885730739e4dbd60842ac5e1161b54.jpg,158.4010,6.3131,0
9999938_00000_d_0000125_jpg.rf.0d04dad4ea308f0223fdc21a816528b3.jpg,157.6770,6.3421,1
9999938_00000_d_0000126_jpg.rf.4baf77eb6a77f81934fbbaeba5cad54a.jpg,158.0240,6.3282,0
9999938_00000_d_0000127_jpg.rf.76ca1aa4be733ce46049417d2ddbae90.jpg,158.4040,6.3130,3
9999938_00000_d_0000128_jpg.rf.1a4a60d7ec137aaaf32b56907b4fe780.jpg,163.0270,6.1340,5
9999938_00000_d_0000129_jpg.rf.bb2c18897a52b1b06995ce2598379e5d.jpg,158.3910,6.3135,0
9999938_00000_d_0000130_jpg.rf.c06c8aead4171cd943cd04bad2e1979a.jpg,158.6300,6.3040,0
9999938_00000_d_0000131_jpg.rf.bdf43f4523d125769a6f24ce4d77ec88.jpg,157.8400,6.3355,0
9999938_00000_d_0000132_jpg.rf.a932555f1b7939a6b9166bd15f501908.jpg,158.7200,6.3004,1
9999938_00000_d_0000133_jpg.rf.7e42613415ce687210e56150bc678478.jpg,158.3200,6.3163,0
9999938_00000_d_0000134_jpg.rf.5f9ba7d1d68309838a3ecfe1b167c2c4.jpg,161.8890,6.1771,0
9999938_00000_d_0000135_jpg.rf.07a6cc675e848528416a21edc6ac205b.jpg,158.5420,6.3075,2
9999938_00000_d_0000136_jpg.rf.cc94304fc11f3c637016161e40b597ac.jpg,158.7650,6.2986,2
9999938_00000_d_0000137_jpg.rf.484d87447c4bab893b3b65eaf03293ee.jpg,158.0660,6.3265,1
9999938_00000_d_0000138_jpg.rf.a8a704e4db939c3a671257f3d61e6ce2.jpg,158.3670,6.3144,0
9999938_00000_d_0000139_jpg.rf.b56849f974faf34cf4b683446b0a7399.jpg,158.4460,6.3113,0
9999938_00000_d_0000140_jpg.rf.0dd20268c6b90bc4534122e30c9bd9df.jpg,161.9260,6.1757,0
9999938_00000_d_0000141_jpg.rf.687477fbe145c95704ecff8516d5bfec.jpg,158.1280,6.3240,0
9999938_00000_d_0000142_jpg.rf.4bfb843307746c67eb8e36b7e45bee3c.jpg,158.3660,6.3145,2
9999938_00000_d_0000143_jpg.rf.486b29da499b72d6da07196aff21ccaf.jpg,157.7570,6.3389,1
9999938_00000_d_0000144_jpg.rf.cc58e4b6999fb1111304743e6138ff3f.jpg,158.3710,6.3143,0
9999938_00000_d_0000145_jpg.rf.cd6c0418209535764e04cf6700b68367.jpg,158.4080,6.3128,0
9999938_00000_d_0000146_jpg.rf.417e0c81feb683f737e55976993bd9df.jpg,162.2830,6.1621,0
9999938_00000_d_0000147_jpg.rf.c5ce1c465499a22f86f7d04a4558befa.jpg,158.3100,6.3167,0
9999938_00000_d_0000148_jpg.rf.37163b0ac79ac52683644b18086e486d.jpg,157.8070,6.3369,0
9999938_00000_d_0000149_jpg.rf.722be9803e9fdb2e4954cae2a02e637b.jpg,157.1760,6.3623,0
9999938_00000_d_0000150_jpg.rf.7f7569d8d13253e237ffa65b317c54da.jpg,157.6290,6.3440,0
9999938_00000_d_0000151_jpg.rf.07d20038eb3e357532694cbad3849c8f.jpg,157.5390,6.3476,0
9999938_00000_d_0000152_jpg.rf.4c70fc0cf3938050b7b52166f7f4c44e.jpg,161.3560,6.1975,4
9999938_00000_d_0000153_jpg.rf.942f666a748bd287fc1551360b4ca497.jpg,158.2730,6.3182,1
9999938_00000_d_0000154_jpg.rf.f0617b989c10f8631f0c74cee32411cd.jpg,158.8600,6.2949,2
9999938_00000_d_0000155_jpg.rf.45953c51edfff1b9ccf8c48de0ca9451.jpg,157.7490,6.3392,0
9999938_00000_d_0000156_jpg.rf.6a53b296153d04cd3cf74beb0b9fb085.jpg,157.6870,6.3417,0
9999938_00000_d_0000157_jpg.rf.f85c00a9791fc779f076898f70c99694.jpg,158.3140,6.3166,0
9999938_00000_d_0000158_jpg.rf.02dbefd271d4515321251988e44ec23b.jpg,162.1030,6.1689,0
9999938_00000_d_0000159_jpg.rf.a50f67bac25d81312d60a5f25406b32f.jpg,158.7630,6.2987,0
9999938_00000_d_0000160_jpg.rf.0d6dfb9dbf2546849b3a76fb8c89616c.jpg,158.5380,6.3076,0
9999938_00000_d_0000161_jpg.rf.eed16d7b56d04a02ed486a2602cf87cb.jpg,158.0220,6.3282,2
9999938_00000_d_0000162_jpg.rf.748a062263d1deebcae012125e636600.jpg,158.6840,6.3018,0
9999938_00000_d_0000163_jpg.rf.2419eedc173fd5fd413344a01a180c06.jpg,158.4610,6.3107,0
9999938_00000_d_0000164_jpg.rf.c66970356ef5ac9f5f01f49181922101.jpg,161.9160,6.1760,0
9999938_00000_d_0000165_jpg.rf.85c84ca43e575a7062cc649909b5c115.jpg,161.7840,6.1811,0
9999938_00000_d_0000166_jpg.rf.679eea4b8b03edbfa67e39a7ae4a98e8.jpg,158.8680,6.2945,0
9999938_00000_d_0000167_jpg.rf.b8773e33cfd46a424023211c4d8b0279.jpg,158.1980,6.3212,1
9999938_00000_d_0000168_jpg.rf.1776614e136db7631d8cd7b159984a54.jpg,157.9730,6.3302,0
9999938_00000_d_0000169_jpg.rf.afe4fbbf0f3cd0661c37095ba3de4b8d.jpg,158.4420,6.3115,0
9999938_00000_d_0000170_jpg.rf.a8967cd7603cac529b16f1ff92d69da5.jpg,162.8830,6.1394,0
9999938_00000_d_0000171_jpg.rf.90836ea79b92f8593d9440088bf40631.jpg,158.3550,6.3149,0
9999938_00000_d_0000172_jpg.rf.88ee60fd0cd8edc6e0cf0345cd10bf30.jpg,158.4310,6.3119,0
9999938_00000_d_0000173_jpg.rf.a40189ebb72e05fdcd6d3756685a95f2.jpg,157.6160,6.3445,0
9999938_00000_d_0000174_jpg.rf.4d6e5f90ad3e5ad1737262003a1d1e12.jpg,158.6000,6.3052,0
9999938_00000_d_0000175_jpg.rf.cedb4abf4d0b746474bf7b30402ccdac.jpg,158.2920,6.3174,0
9999938_00000_d_0000176_jpg.rf.fb7130786d85d9aa2cc787dfeea92e8d.jpg,161.7700,6.1816,0
9999938_00000_d_0000177_jpg.rf.e604d3b0951621d38238719a6891e166.jpg,159.8280,6.2567,0
9999938_00000_d_0000178_jpg.rf.246fc970b05c85bb5ec0f4ac4f1334dc.jpg,159.0440,6.2876,0
9999938_00000_d_0000179_jpg.rf.76fccc60649a1fce21f4e347d43a2d63.jpg,157.8940,6.3334,0
9999938_00000_d_0000180_jpg.rf.cac3a37dbb675d5d5ee9854545b93953.jpg,158.4350,6.3117,0
9999938_00000_d_0000181_jpg.rf.07f8640aebade5e5fcc4940c65fc9bcf.jpg,158.3400,6.3155,0
9999938_00000_d_0000182_jpg.rf.7659bf6b9477b1f3c4069a4490c91d64.jpg,162.4570,6.1555,0
9999938_00000_d_0000183_jpg.rf.ca3a58027b8e7a7ccd7f9bdd2feb92d2.jpg,158.4900,6.3095,0
9999938_00000_d_0000184_jpg.rf.4446801594153d9ae24025090727ace2.jpg,158.3090,6.3168,0
9999938_00000_d_0000185_jpg.rf.8d17e95daa41eadb37d54211cc83aa1e.jpg,157.5210,6.3484,0
9999938_00000_d_0000186_jpg.rf.e7a4a5a36c01490dd6df742d84ca767a.jpg,157.7620,6.3387,0
9999938_00000_d_0000187_jpg.rf.114101b7ebe4987cc99215a2f7f1a06c.jpg,157.8930,6.3334,0
9999938_00000_d_0000188_jpg.rf.670b0def75d3519cf5b3d98749439df7.jpg,161.5990,6.1882,0
9999938_00000_d_0000189_jpg.rf.969bcbe438d03186090afb2b61da0e24.jpg,158.1460,6.3233,0
9999938_00000_d_0000190_jpg.rf.28a7a63a9317c6149e8c2a0bd1802284.jpg,158.5340,6.3078,0
9999938_00000_d_0000191_jpg.rf.7c0e7d07f78a18df7d60da564d201f80.jpg,158.0250,6.3281,0
9999938_00000_d_0000192_jpg.rf.c958192f3ab6213b2df004ef9458b5c0.jpg,158.4440,6.3114,0
9999938_00000_d_0000193_jpg.rf.4576e869970cdf78cef50424621bb2b0.jpg,158.3980,6.3132,0
9999938_00000_d_0000194_jpg.rf.d66037c3412e950dfb5e0267c661caf2.jpg,161.7410,6.1827,0
9999938_00000_d_0000195_jpg.rf.1b83d2fad53b47bbb6e8a9e7de8adde1.jpg,158.2320,6.3198,3
9999938_00000_d_0000196_jpg.rf.2970fa6ef5df09e7920d64530f8b513b.jpg,158.4790,6.3100,0
9999938_00000_d_0000197_jpg.rf.9152b0c3d1c5fcd7d4f1586bc0b42d96.jpg,157.4750,6.3502,9
9999938_00000_d_0000198_jpg.rf.ce8d355b626f6a1a6a58f8c6a408dea4.jpg,160.7940,6.2191,0
9999938_00000_d_0000199_jpg.rf.02554c6f84939a1313f03ee358ab01aa.jpg,164.1350,6.0925,0
9999938_00000_d_0000200_jpg.rf.d9f1498482e0e94da2eccdc5f47d86fd.jpg,166.8200,5.9945,0
9999938_00000_d_0000201_jpg.rf.22bcacba57b23ce3fa357536bc67fcee.jpg,166.0460,6.0224,0
9999938_00000_d_0000202_jpg.rf.e0cc5b467d048b33adfc546192780a7b.jpg,163.7140,6.1082,0
9999938_00000_d_0000203_jpg.rf.2f47ae559d7292dacccbc533bce952c4.jpg,163.2910,6.1240,0
9999938_00000_d_0000204_jpg.rf.b35e7bc40f90e27f7426ebde0e22c2c5.jpg,163.3760,6.1209,0
9999938_00000_d_0000205_jpg.rf.5861526e0a8cbf3499b7d9cc44017269.jpg,163.8220,6.1042,0
9999938_00000_d_0000206_jpg.rf.eba30a38db5574f5505b1392f6189c99.jpg,167.6120,5.9662,0
9999938_00000_d_0000207_jpg.rf.2211e29426557ab118a9ad83543dd119.jpg,163.8940,6.1015,0
9999938_00000_d_0000208_jpg.rf.00269c86815c6ce788e8bc50e0f64748.jpg,164.2750,6.0874,1
9999938_00000_d_0000209_jpg.rf.9997a664474c8409fb57f03cefb499ce.jpg,162.8630,6.1401,0
9999938_00000_d_0000210_jpg.rf.948b19e3c975ede14da1c1f900d450df.jpg,163.2750,6.1246,0
9999938_00000_d_0000211_jpg.rf.b2f50594d2a31b17a35cb7b49b871684.jpg,163.8410,6.1035,0
9999938_00000_d_0000212_jpg.rf.71910b4cfa29f0338ed6b09fbeeae025.jpg,167.0680,5.9856,1
9999938_00000_d_0000213_jpg.rf.1291fa9de36921ddaaf2a4c82ae30665.jpg,163.0000,6.1350,3
9999938_00000_d_0000214_jpg.rf.523fc881694951c79aa9ac7f20996097.jpg,163.4550,6.1179,0
9999938_00000_d_0000215_jpg.rf.e0373addbbb21ba7734afa18bded69af.jpg,162.8900,6.1391,0
9999938_00000_d_0000216_jpg.rf.57a92472baf71dfe32360ab1a026ae8b.jpg,163.3600,6.1214,1
9999938_00000_d_0000217_jpg.rf.17a19cea5b2098ba0177dcd0e50aa497.jpg,163.6330,6.1112,0
9999938_00000_d_0000218_jpg.rf.6593fa56e5c451f8ffc15edcc3231cbd.jpg,172.6440,5.7923,0
9999938_00000_d_0000219_jpg.rf.6fa3e581d019f7accbc50c23f1a3f542.jpg,163.3170,6.1231,0
9999938_00000_d_0000220_jpg.rf.70baffde082e93dc056da50558d2fac2.jpg,162.7750,6.1434,0
9999938_00000_d_0000221_jpg.rf.8fd70d3b8c1f0364eb64fe0352e8e1be.jpg,162.4850,6.1544,0
9999938_00000_d_0000222_jpg.rf.1220fefe48bbca2d66a9277c1db61fac.jpg,163.3870,6.1204,0
9999938_00000_d_0000223_jpg.rf.7659925e3ce87184c80fa22c7858e1da.jpg,162.7850,6.1431,0
9999938_00000_d_0000224_jpg.rf.26041ede3afbec9cccd5146423397d0f.jpg,167.1130,5.9840,0
9999938_00000_d_0000225_jpg.rf.3ba639f161bee7863d8a2412934b8958.jpg,163.4760,6.1171,0
9999938_00000_d_0000226_jpg.rf.3107eef5969d88a873b99791fa722024.jpg,163.5290,6.1151,0
9999938_00000_d_0000227_jpg.rf.67ff85911534ce6fde40d36d985d81f7.jpg,162.9480,6.1369,0
9999938_00000_d_0000228_jpg.rf.113981564f7c230ec4b154d9ab7e9eda.jpg,163.7410,6.1072,0
9999938_00000_d_0000229_jpg.rf.513869b7918b57662f8a48398312f768.jpg,166.6760,5.9997,0
9999938_00000_d_0000230_jpg.rf.08c61fcd53243748c9e371969b54a93d.jpg,164.0950,6.0940,0
9999938_00000_d_0000231_jpg.rf.f0f7242ba22e939cb265d051f501bc14.jpg,164.2730,6.0874,0
9999938_00000_d_0000232_jpg.rf.503c5dff062525ad202e60ce71779fcf.jpg,163.7250,6.1078,0
9999938_00000_d_0000233_jpg.rf.8e6f6d3a8889d7ecb29284152877c5b4.jpg,162.9360,6.1374,0
9999938_00000_d_0000234_jpg.rf.2ff1df7ac8702a88117745a9f0849365.jpg,163.8270,6.1040,0
9999938_00000_d_0000235_jpg.rf.6687e3a669418b1290b05ac9b35607ad.jpg,167.5880,5.9670,0
9999938_00000_d_0000236_jpg.rf.f86b877374d81ee114c4ad2944165f69.jpg,166.9080,5.9913,0
9999938_00000_d_0000237_jpg.rf.16e308d529dcec93842bbe4cf7200753.jpg,163.1260,6.1302,0
9999938_00000_d_0000238_jpg.rf.4da07985e52826dc82025dc807f472c5.jpg,163.7880,6.1055,0
9999938_00000_d_0000239_jpg.rf.07e59d7433919f8997c031700203db69.jpg,162.9620,6.1364,0
9999938_00000_d_0000240_jpg.rf.5ca8b84af0b6646529027eb3b3179f1c.jpg,163.5350,6.1149,0
9999938_00000_d_0000241_jpg.rf.9c3e703bf857d70235504e5b1070b0a5.jpg,166.7510,5.9970,0
9999938_00000_d_0000242_jpg.rf.a8107c1b3348dfb0fc41dd0a5c121518.jpg,163.4660,6.1175,0
9999938_00000_d_0000243_jpg.rf.1a1fb466a7574a2391208879711700ce.jpg,163.5340,6.1149,0
9999938_00000_d_0000244_jpg.rf.676db57ae9000d853bb2f9ad5c250004.jpg,163.4530,6.1180,0
9999938_00000_d_0000245_jpg.rf.1794dec6707118459040d584c58fc8c0.jpg,163.1580,6.1290,0
9999938_00000_d_0000246_jpg.rf.36149319b179867afb96c020fa12b483.jpg,163.4720,6.1173,0
9999938_00000_d_0000247_jpg.rf.250e9fec2ce511cb4d6d720cc15af872.jpg,174.9620,5.7155,0
9999938_00000_d_0000248_jpg.rf.6f2c356d66724ee0b16cee53b84dffbf.jpg,163.4840,6.1168,8
9999938_00000_d_0000250_jpg.rf.f09cc494b2ce2be74e39cab04d6f386b.jpg,165.2750,6.0505,0
9999938_00000_d_0000251_jpg.rf.ab88fa6a9bfe924bef30fe997839201d.jpg,163.1730,6.1285,0
9999938_00000_d_0000252_jpg.rf.a80dc83c1cf6eb99d6ad30f9599ed627.jpg,162.6000,6.1501,0
9999938_00000_d_0000253_jpg.rf.5a182ea45b217bf3cfc9814bac48a722.jpg,163.3610,6.1214,0
9999938_00000_d_0000254_jpg.rf.48d8c753c5ddce60ab8bead48c3b05a4.jpg,167.8420,5.9580,8
9999938_00000_d_0000255_jpg.rf.04c13350517e3892bd30f205b6876b57.jpg,163.7020,6.1087,1
9999938_00000_d_0000256_jpg.rf.3068f8575451caccf63ea1622626b9b4.jpg,163.2350,6.1261,4
9999938_00000_d_0000257_jpg.rf.0d7b8b5614f8873847f6d048763e4e91.jpg,163.5110,6.1158,0
9999938_00000_d_0000258_jpg.rf.30ec51a1875cc03076cb6adb78ba65b6.jpg,163.8380,6.1036,0
9999938_00000_d_0000259_jpg.rf.cf639a64816cdeaeb045bea4c1dfdebd.jpg,166.7810,5.9959,0
9999938_00000_d_0000260_jpg.rf.0daa03a601a65e64d47f5f4c96e51183.jpg,163.7510,6.1068,0
9999938_00000_d_0000261_jpg.rf.99ed07e54fdd3d010bdfce9b5860fd84.jpg,163.6430,6.1109,0
9999938_00000_d_0000262_jpg.rf.0d76e500be749acdaeae8bf73a075064.jpg,163.8390,6.1036,0
9999938_00000_d_0000263_jpg.rf.a4740f6b3158c6a0072cb2dffb707f74.jpg,163.4000,6.1200,0
9999938_00000_d_0000264_jpg.rf.8c7527445ce7f7346f2d8387393e2730.jpg,162.6350,6.1487,0
